DecayParticle1_Name DecayParticle1_Boson DecayParticle1_mass DecayParticle1_E DecayParticle1_px DecayParticle1_py DecayParticle1_pz DecayParticle2_Name DecayParticle2_Boson DecayParticle2_mass DecayParticle2_E DecayParticle2_px DecayParticle2_py DecayParticle2_pz
b_quark 0 4.18 207.604 -185 -24 91 b_quark 0 4.18 115.51 91 -70 -12
W+ 1 80.4 161.627 35 53 125 W- 1 80.4 223.764 -90 -141 -125
b_quark 0 4.18 146.624 -95 -90 66 b_quark 0 4.18 175.327 37 88 -147
b_quark 0 4.18 119.643 -46 -105 -34 b_quark 0 4.18 84.779 7 64 -55
W+ 1 80.4 183.813 85 -127 63 W- 1 80.4 153.33 -61 115 10
b_quark 0 4.18 228.163 -145 -46 -170 b_quark 0 4.18 182.892 146 -46 100
b_quark 0 4.18 167.554 -3 -128 108 b_quark 0 4.18 193.358 40 119 -147
b_quark 0 4.18 159.08 136 -67 -48 b_quark 0 4.18 94.9235 -65 -12 68
W+ 1 80.4 105.859 -30 59 19 W- 1 80.4 163.077 -43 -80 -109
b_quark 0 4.18 179.698 -56 107 133 b_quark 0 4.18 162.097 143 -25 -72
b_quark 0 4.18 214.866 -33 -210 -31 b_quark 0 4.18 186.289 79 142 91
b_quark 0 4.18 137.18 119 68 -4 b_quark 0 4.18 71.0878 -62 -6 -34
b_quark 0 4.18 180.838 44 43 -170 b_quark 0 4.18 89.143 -7 -34 82
b_quark 0 4.18 230.225 220 19 -65 b_quark 0 4.18 141.716 -129 -55 20
b_quark 0 4.18 213.095 -48 -188 88 b_quark 0 4.18 116.612 -26 101 -52
b_quark 0 4.18 206.83 188 84 19 b_quark 0 4.18 133.261 -120 -29 -50
b_quark 0 4.18 257.16 -69 -243 -48 b_quark 0 4.18 156.584 44 143 46
b_quark 0 4.18 21.412 18 -9 6 b_quark 0 4.18 58.8768 23 34 42
b_quark 0 4.18 114.505 43 -99 38 b_quark 0 4.18 87.3869 -69 7 -53
b_quark 0 4.18 205.14 71 68 -180 b_quark 0 4.18 168.839 -138 6 97
b_quark 0 4.18 155.6 121 12 -97 b_quark 0 4.18 58.6726 -40 12 41
b_quark 0 4.18 189.743 76 -172 25 b_quark 0 4.18 104.707 -39 88 -41
b_quark 0 4.18 151.203 -16 133 -70 b_quark 0 4.18 168.278 18 -74 150
b_quark 0 4.18 143.41 132 25 -50 b_quark 0 4.18 184.942 -129 -99 88
b_quark 0 4.18 234.195 169 162 -5 b_quark 0 4.18 166.771 -109 -125 -17
b_quark 0 4.18 182.226 47 142 -104 b_quark 0 4.18 135.083 -30 -97 89
W+ 1 80.4 177.587 -72 17 140 W- 1 80.4 136.942 57 -36 -88
b_quark 0 4.18 208.853 -164 -59 -115 b_quark 0 4.18 202.523 146 71 121
b_quark 0 4.18 202.829 21 -180 -91 b_quark 0 4.18 155.751 -30 150 29
W+ 1 80.4 196.125 -91 -122 -94 W- 1 80.4 199.507 143 113 11
b_quark 0 4.18 288.866 -169 -172 -159 b_quark 0 4.18 200.166 142 93 106
W+ 1 80.4 99.9908 -7 -26 -53 W- 1 80.4 84.5941 -16 20 -6
b_quark 0 4.18 98.7344 -21 49 83 b_quark 0 4.18 151.312 61 -106 -89
b_quark 0 4.18 179.439 1 92 154 b_quark 0 4.18 150.833 36 -59 -134
b_quark 0 4.18 174.933 -58 -84 142 b_quark 0 4.18 93.287 19 40 -82
b_quark 0 4.18 208.181 119 -165 44 b_quark 0 4.18 181.034 -132 106 -64
b_quark 0 4.18 81.8198 -54 -56 -25 b_quark 0 4.18 69.9677 13 -22 65
b_quark 0 4.18 276.041 201 178 64 b_quark 0 4.18 200.854 -135 -148 14
W+ 1 80.4 120.425 -6 -89 -9 W- 1 80.4 176.554 -71 129 -55
tau+ 0 1.78 187.246 83 112 -125 tau- 0 1.78 128.915 -74 -94 48
W+ 1 80.4 120.471 88 16 7 W- 1 80.4 109.659 -46 -57 -14
b_quark 0 4.18 144.151 45 -89 104 b_quark 0 4.18 152.72 -61 89 -108
b_quark 0 4.18 202.54 -35 -54 -192 b_quark 0 4.18 193.625 91 106 134
b_quark 0 4.18 126.769 -100 47 -62 b_quark 0 4.18 197.237 127 16 150
b_quark 0 4.18 148.076 -2 137 56 b_quark 0 4.18 142.237 90 -105 33
b_quark 0 4.18 235.687 -111 -129 163 b_quark 0 4.18 115.596 42 59 -90
W+ 1 80.4 201.468 -29 130 -128 W- 1 80.4 217.042 93 -115 137
b_quark 0 4.18 210.113 -35 197 -64 b_quark 0 4.18 108.589 38 -99 23
b_quark 0 4.18 190.923 177 49 52 b_quark 0 4.18 123.909 -106 16 -62
b_quark 0 4.18 92.1655 67 12 -62 b_quark 0 4.18 168.314 6 76 150
W+ 1 80.4 245.484 53 -210 -83 W- 1 80.4 204.191 -133 129 30
tau+ 0 1.78 239.042 4 -239 -1 tau- 0 1.78 151.368 -18 141 52
b_quark 0 4.18 186.09 104 36 -150 b_quark 0 4.18 117.569 -40 -18 109
b_quark 0 4.18 114.518 31 106 -30 b_quark 0 4.18 17.1018 5 -13 9
b_quark 0 4.18 232.117 -71 -196 102 b_quark 0 4.18 168.32 75 108 -105
b_quark 0 4.18 128.955 -68 108 18 b_quark 0 4.18 104.42 -26 -101 -3
b_quark 0 4.18 73.2903 -33 59 28 b_quark 0 4.18 138.461 65 23 -120
b_quark 0 4.18 161.51 -108 2 -120 b_quark 0 4.18 117.943 50 28 103
b_quark 0 4.18 311.969 121 -179 -225 b_quark 0 4.18 182.698 -67 114 126
b_quark 0 4.18 104.329 57 83 -27 b_quark 0 4.18 56.5904 34 -2 -45
b_quark 0 4.18 110.161 66 79 -39 b_quark 0 4.18 136.189 -131 12 35
b_quark 0 4.18 218.496 203 -45 -67 b_quark 0 4.18 210.852 -116 108 139
W+ 1 80.4 241.816 -175 -131 65 W- 1 80.4 156.596 119 36 -51
W+ 1 80.4 231.199 -34 -203 68 W- 1 80.4 161.159 38 108 -80
b_quark 0 4.18 207.929 196 65 24 b_quark 0 4.18 182.405 -125 -123 50
W+ 1 80.4 186.218 -54 -156 31 W- 1 80.4 214.091 149 129 23
W+ 1 80.4 218.811 195 -5 58 W- 1 80.4 193.365 -99 65 -130
b_quark 0 4.18 161.057 -65 -31 -144 b_quark 0 4.18 92.5984 36 69 50
W+ 1 80.4 141.581 102 -24 -51 W- 1 80.4 107.024 -30 -57 29
W+ 1 80.4 256.084 -13 61 235 W- 1 80.4 183.516 58 -63 -141
b_quark 0 4.18 120.231 -90 -67 -43 b_quark 0 4.18 152.103 143 -13 50
W+ 1 80.4 241.05 7 -174 146 W- 1 80.4 171.608 -21 112 -100
W+ 1 80.4 241.833 -155 -155 63 W- 1 80.4 223.835 62 137 -145
b_quark 0 4.18 111.801 -52 47 -87 b_quark 0 4.18 78.9587 21 -76 0
W+ 1 80.4 126.397 -54 -80 14 W- 1 80.4 95.599 31 33 -25
b_quark 0 4.18 227.287 -69 15 -216 b_quark 0 4.18 126.157 -21 -36 119
W+ 1 80.4 202.156 111 -119 89 W- 1 80.4 105.21 -64 22 5
tau+ 0 1.78 197.018 2 -197 0 tau- 0 1.78 129.866 5 129 -14
b_quark 0 4.18 201.877 -73 188 8 b_quark 0 4.18 202.434 133 -148 -37
b_quark 0 4.18 224.719 136 -167 64 b_quark 0 4.18 162.122 -97 84 -99
b_quark 0 4.18 107.329 14 55 91 b_quark 0 4.18 135.821 5 -111 -78
b_quark 0 4.18 161.095 -53 -70 -135 b_quark 0 4.18 195.623 129 89 117
b_quark 0 4.18 115.293 -7 1 -115 b_quark 0 4.18 118.015 -70 -93 19
W+ 1 80.4 254.16 215 98 48 W- 1 80.4 148.799 -122 -27 -8
W+ 1 80.4 222.275 95 -34 181 W- 1 80.4 163.252 -103 13 -97
b_quark 0 4.18 161.439 -117 -16 110 b_quark 0 4.18 173.748 137 -59 -89
b_quark 0 4.18 215.999 174 81 99 b_quark 0 4.18 133.036 -84 -103 -4
b_quark 0 4.18 152.192 -52 140 -29 b_quark 0 4.18 68.9527 -38 -43 -38
b_quark 0 4.18 115.821 -52 63 -82 b_quark 0 4.18 102.291 -47 -29 86
b_quark 0 4.18 166.492 122 103 -47 b_quark 0 4.18 174.191 -87 -150 -16
b_quark 0 4.18 270.691 -66 -214 152 b_quark 0 4.18 172.958 -1 114 -130
b_quark 0 4.18 232.533 118 -173 101 b_quark 0 4.18 189.345 -128 109 -87
W+ 1 80.4 172.073 127 -70 -46 W- 1 80.4 182.151 -131 23 95
tau+ 0 1.78 92.2018 43 -32 -75 tau- 0 1.78 108.647 29 72 76
b_quark 0 4.18 253.076 -165 -129 -142 b_quark 0 4.18 103.177 72 40 62
b_quark 0 4.18 159.973 102 -121 -23 b_quark 0 4.18 157.802 -128 84 -38
W+ 1 80.4 177.967 44 86 -126 W- 1 80.4 161.472 -126 -22 57
b_quark 0 4.18 152.796 75 98 -90 b_quark 0 4.18 177.072 -54 -86 145
W+ 1 80.4 150.802 -90 -16 89 W- 1 80.4 113.314 78 16 6
b_quark 0 4.18 130.305 124 19 -35 b_quark 0 4.18 67.3385 -58 -33 8
b_quark 0 4.18 168.824 122 44 108 b_quark 0 4.18 58.5532 -57 9 -9
b_quark 0 4.18 110.447 16 39 -102 b_quark 0 4.18 146.012 -75 -91 86
b_quark 0 4.18 124.986 12 112 54 b_quark 0 4.18 74.7895 -26 -56 -42
b_quark 0 4.18 133.894 103 70 -49 b_quark 0 4.18 140.066 -124 0 65
b_quark 0 4.18 163.498 131 -97 -12 b_quark 0 4.18 97.1106 -64 31 66
Z 1 91.2 254.918 145 -80 -171 Z 1 91.2 169.374 -53 44 125
b_quark 0 4.18 224.543 83 -147 148 b_quark 0 4.18 172.923 -64 142 -75
b_quark 0 4.18 235.952 40 -134 -190 b_quark 0 4.18 184.704 23 112 145
b_quark 0 4.18 183.931 -110 -128 -73 b_quark 0 4.18 101.531 21 65 75
tau+ 0 1.78 37.2984 -6 26 -26 tau- 0 1.78 145.166 -55 -117 -66
b_quark 0 4.18 126.006 118 0 -44 b_quark 0 4.18 170.104 -143 -87 30
b_quark 0 4.18 285.922 -197 195 70 b_quark 0 4.18 205.542 130 -147 -61
b_quark 0 4.18 152.766 -26 -12 -150 b_quark 0 4.18 125.819 22 100 73
W+ 1 80.4 106.495 58 -12 37 W- 1 80.4 162.878 -119 48 60
b_quark 0 4.18 233.134 -53 -159 162 b_quark 0 4.18 166.365 70 118 -94
tau+ 0 1.78 169.936 79 115 97 tau- 0 1.78 189.011 -75 -129 -116
b_quark 0 4.18 121.521 93 -25 74 b_quark 0 4.18 56.138 -54 7 -13
b_quark 0 4.18 155.469 98 -118 25 b_quark 0 4.18 107.923 -57 59 70
b_quark 0 4.18 202.224 91 -140 -114 b_quark 0 4.18 161.33 -128 49 85
b_quark 0 4.18 177.737 -162 -48 -55 b_quark 0 4.18 69.206 66 20 -4
b_quark 0 4.18 239.254 8 200 131 b_quark 0 4.18 166.768 -95 -105 -88
b_quark 0 4.18 248.418 83 169 -162 b_quark 0 4.18 192.196 -87 -133 108
b_quark 0 4.18 178.783 -149 -63 -76 b_quark 0 4.18 170.568 76 130 80
b_quark 0 4.18 62.5178 -23 31 -49 b_quark 0 4.18 152.491 30 40 144
b_quark 0 4.18 190.923 0 185 -47 b_quark 0 4.18 131.801 -33 -116 -53
b_quark 0 4.18 139.673 -133 11 -41 b_quark 0 4.18 106.243 65 22 81
b_quark 0 4.18 228.402 -110 81 183 b_quark 0 4.18 167.441 69 -67 -137
W+ 1 80.4 148.493 31 87 -84 W- 1 80.4 164.15 -91 -110 -10
W+ 1 80.4 222.635 55 -174 -99 W- 1 80.4 136.386 -63 82 38
b_quark 0 4.18 179.537 -22 -86 -156 b_quark 0 4.18 199.024 -49 126 146
b_quark 0 4.18 204.344 -133 -55 -145 b_quark 0 4.18 180.841 75 94 135
b_quark 0 4.18 68.0843 17 -48 45 b_quark 0 4.18 125.744 45 35 -112
b_quark 0 4.18 130.094 47 57 107 b_quark 0 4.18 102.54 -70 -59 -46
W+ 1 80.4 177.97 103 58 -106 W- 1 80.4 219.511 -130 -130 89
b_quark 0 4.18 285.478 -202 26 200 b_quark 0 4.18 161.896 118 -13 -110
W+ 1 80.4 218.566 -59 -125 149 W- 1 80.4 186.698 -40 134 -94
W+ 1 80.4 120.603 39 -44 68 W- 1 80.4 151.961 -70 8 -108
b_quark 0 4.18 308.166 199 -212 -102 b_quark 0 4.18 187.25 -137 126 20
b_quark 0 4.18 150.145 -71 -18 -131 b_quark 0 4.18 61.3064 46 5 40
b_quark 0 4.18 162.651 19 146 -69 b_quark 0 4.18 191.31 -25 -146 121
tau+ 0 1.78 128.048 33 70 102 tau- 0 1.78 104.217 39 -11 -96
Z 1 91.2 196.016 -121 110 -58 Z 1 91.2 205.598 129 -124 44
b_quark 0 4.18 169.81 119 -121 -4 b_quark 0 4.18 193.524 -140 125 47
b_quark 0 4.18 265.523 112 230 71 b_quark 0 4.18 176.044 -82 -133 -81
b_quark 0 4.18 233.344 208 92 -52 b_quark 0 4.18 169.954 -117 -123 7
W+ 1 80.4 137.398 17 62 91 W- 1 80.4 101.46 47 -10 -39
b_quark 0 4.18 176.984 159 75 20 b_quark 0 4.18 78.1439 -62 -34 -33
b_quark 0 4.18 149.634 -130 -72 17 b_quark 0 4.18 122.145 63 103 18
b_quark 0 4.18 88.5577 25 12 84 b_quark 0 4.18 48.3267 39 -26 -11
b_quark 0 4.18 135.346 6 -29 -132 b_quark 0 4.18 122.921 -40 -6 116
b_quark 0 4.18 186.415 -184 -29 6 b_quark 0 4.18 180.545 147 -19 -103
b_quark 0 4.18 146.087 -22 106 -98 b_quark 0 4.18 157.005 -76 -19 136
b_quark 0 4.18 121.291 2 -121 -7 b_quark 0 4.18 168.37 63 119 101
tau+ 0 1.78 243.672 -3 -192 150 tau- 0 1.78 137.482 -13 123 -60
b_quark 0 4.18 301.615 173 -73 -236 b_quark 0 4.18 182.194 -92 53 148
W+ 1 80.4 152.572 -9 118 -53 W- 1 80.4 135.802 85 -63 28
b_quark 0 4.18 229.311 -119 -134 -143 b_quark 0 4.18 205.013 102 147 100
b_quark 0 4.18 94.3423 -61 -41 -59 b_quark 0 4.18 111.685 72 66 54
b_quark 0 4.18 174.478 -110 89 -102 b_quark 0 4.18 218.482 126 -145 104
b_quark 0 4.18 128.633 82 54 -83 b_quark 0 4.18 150.038 -98 -113 -11
W+ 1 80.4 169.169 37 -7 144 W- 1 80.4 153.353 -58 45 -108
b_quark 0 4.18 60.2202 29 52 8 b_quark 0 4.18 155.295 -121 7 -97
W+ 1 80.4 271.211 155 -195 -71 W- 1 80.4 157.684 -56 108 60
b_quark 0 4.18 161.467 27 110 115 b_quark 0 4.18 140.28 56 -99 -82
b_quark 0 4.18 152.507 -136 -67 -16 b_quark 0 4.18 162.897 150 -7 63
b_quark 0 4.18 126.884 -119 20 39 b_quark 0 4.18 153.618 136 -66 27
W+ 1 80.4 120.678 -57 -19 -67 W- 1 80.4 155.853 31 64 113
b_quark 0 4.18 299.445 -217 -156 135 b_quark 0 4.18 208.4 145 92 -118
W+ 1 80.4 208.646 132 122 69 W- 1 80.4 187.161 -73 -94 -120
W+ 1 80.4 178.107 -36 99 -119 W- 1 80.4 152.388 90 -33 87
b_quark 0 4.18 214.689 -131 -92 143 b_quark 0 4.18 170.84 125 38 -110
b_quark 0 4.18 215.679 184 -88 -70 b_quark 0 4.18 160.706 -95 128 20
W+ 1 80.4 129.65 99 -20 12 W- 1 80.4 130.438 -95 -2 -39
b_quark 0 4.18 135.091 -78 -22 108 b_quark 0 4.18 160.494 126 8 -99
W+ 1 80.4 240.938 -69 85 199 W- 1 80.4 192.255 40 -113 -127
b_quark 0 4.18 246.088 161 -86 -165 b_quark 0 4.18 119.22 -64 68 74
b_quark 0 4.18 169.152 -101 13 135 b_quark 0 4.18 207.259 143 -61 -137
b_quark 0 4.18 59.6446 -32 -20 46 b_quark 0 4.18 85.5305 -56 -21 -61
b_quark 0 4.18 243.997 208 -122 37 b_quark 0 4.18 135.693 -125 33 -41
b_quark 0 4.18 153.475 -3 142 58 b_quark 0 4.18 141.292 -41 -123 -56
b_quark 0 4.18 175.575 -57 -98 134 b_quark 0 4.18 183.713 54 136 -111
b_quark 0 4.18 179.308 -102 43 -141 b_quark 0 4.18 146.75 87 43 110
b_quark 0 4.18 261.497 -95 -243 -17 b_quark 0 4.18 150.74 13 150 6
b_quark 0 4.18 186.688 35 153 101 b_quark 0 4.18 125.389 -60 -99 -48
b_quark 0 4.18 247.272 -138 41 -201 b_quark 0 4.18 155.78 75 -57 124
b_quark 0 4.18 170.477 -82 -100 111 b_quark 0 4.18 124.461 -12 73 -100
b_quark 0 4.18 302.16 137 135 -233 b_quark 0 4.18 175.235 -57 -96 135
b_quark 0 4.18 215.832 -170 55 -121 b_quark 0 4.18 181.283 149 -57 86
b_quark 0 4.18 199.167 193 0 -49 b_quark 0 4.18 153.488 -104 86 73
b_quark 0 4.18 206.714 -12 -188 85 b_quark 0 4.18 208.198 20 148 -145
b_quark 0 4.18 193.188 142 124 -42 b_quark 0 4.18 168.34 -129 -68 84
b_quark 0 4.18 88.9183 52 72 1 b_quark 0 4.18 196.574 -140 -132 40
b_quark 0 4.18 231.628 -97 200 -65 b_quark 0 4.18 175.8 94 -104 106
tau+ 0 1.78 161.963 25 2 -160 tau- 0 1.78 87.4309 -21 60 60
b_quark 0 4.18 257.028 -11 222 129 b_quark 0 4.18 165.935 34 -144 -75
W+ 1 80.4 131.841 -9 -89 54 W- 1 80.4 136.946 85 67 24
b_quark 0 4.18 245.901 52 -25 -239 b_quark 0 4.18 146.145 -4 3 146
b_quark 0 4.18 275.716 -175 -199 76 b_quark 0 4.18 162.498 98 128 -20
b_quark 0 4.18 156.737 118 65 -80 b_quark 0 4.18 204.672 -78 -125 142
b_quark 0 4.18 172.298 -151 -12 82 b_quark 0 4.18 147.389 51 -41 -132
b_quark 0 4.18 123.663 -19 -117 35 b_quark 0 4.18 148.194 38 130 60
tau+ 0 1.78 244.017 -218 89 -64 tau- 0 1.78 223.446 128 -129 130
b_quark 0 4.18 205.296 -25 -140 148 b_quark 0 4.18 122.113 -1 102 -67
tau+ 0 1.78 86.2274 6 0 -86 tau- 0 1.78 114.988 -87 -75 5
b_quark 0 4.18 144.428 129 -51 40 b_quark 0 4.18 173.088 -137 97 -42
W+ 1 80.4 263.911 20 -57 244 W- 1 80.4 168.146 -28 -17 -144
b_quark 0 4.18 191.746 -27 -188 26 b_quark 0 4.18 183.691 90 125 -100
Z 1 91.2 304.338 -240 -60 152 Z 1 91.2 227.891 146 110 -101
b_quark 0 4.18 65.1036 -52 -26 29 b_quark 0 4.18 82.1673 37 71 18
tau+ 0 1.78 154.781 69 88 107 tau- 0 1.78 201.77 -138 -100 -108
tau+ 0 1.78 136.69 -26 -7 -134 tau- 0 1.78 94.563 -25 33 85
W+ 1 80.4 283.78 -191 95 -169 W- 1 80.4 173.788 123 -47 80
tau+ 0 1.78 114.652 63 -62 -73 tau- 0 1.78 196.858 -43 126 145
W+ 1 80.4 240.703 -128 -11 187 W- 1 80.4 178.32 79 -7 -138
tau+ 0 1.78 278.97 -126 132 211 tau- 0 1.78 223 135 -126 -125
b_quark 0 4.18 131.554 86 98 -17 b_quark 0 4.18 171.074 -139 -78 62
b_quark 0 4.18 100.052 -52 -83 -20 b_quark 0 4.18 53.3242 51 0 -15
b_quark 0 4.18 69.6597 -57 -25 -31 b_quark 0 4.18 133.373 27 49 121
b_quark 0 4.18 131.128 93 -92 -8 b_quark 0 4.18 185.36 -113 146 -16
b_quark 0 4.18 87.7865 -50 70 17 b_quark 0 4.18 157.081 62 -122 -77
b_quark 0 4.18 144.874 -35 135 -39 b_quark 0 4.18 88.2863 -6 -46 75
b_quark 0 4.18 134.783 -34 -73 108 b_quark 0 4.18 203.223 129 100 -121
b_quark 0 4.18 122.652 -119 -24 17 b_quark 0 4.18 90.0471 67 59 -11
b_quark 0 4.18 223.505 195 -106 26 b_quark 0 4.18 109.528 -103 23 -29
W+ 1 80.4 113.917 -40 -17 -68 W- 1 80.4 157.22 53 -71 102
tau+ 0 1.78 146.984 -114 91 18 tau- 0 1.78 166.124 123 -111 -12
W+ 1 80.4 195.116 -63 114 121 W- 1 80.4 202.963 95 -147 -64
W+ 1 80.4 208.409 63 45 176 W- 1 80.4 181.753 -24 -137 -85
b_quark 0 4.18 220.392 -61 53 205 b_quark 0 4.18 165.077 8 -120 -113
b_quark 0 4.18 98.1146 -82 26 -47 b_quark 0 4.18 177.515 47 -94 143
b_quark 0 4.18 270.095 -147 210 85 b_quark 0 4.18 186.042 59 -132 -117
W+ 1 80.4 213.797 43 -190 -36 W- 1 80.4 181.915 -112 114 33
b_quark 0 4.18 171.562 138 -34 96 b_quark 0 4.18 100.556 -87 34 -37
W+ 1 80.4 194.06 71 -123 105 W- 1 80.4 199.407 -103 81 -127
tau+ 0 1.78 266.946 -20 -204 171 tau- 0 1.78 166.41 38 111 -118
b_quark 0 4.18 220.843 208 27 -69 b_quark 0 4.18 142.645 -125 49 48
b_quark 0 4.18 279.454 229 160 -6 b_quark 0 4.18 170.172 -139 -76 -62
b_quark 0 4.18 235.778 -170 -157 45 b_quark 0 4.18 129.424 84 94 -29
b_quark 0 4.18 158.374 -10 94 127 b_quark 0 4.18 128.851 -49 -78 -90
b_quark 0 4.18 106.684 -82 -44 -52 b_quark 0 4.18 173.832 -12 134 110
b_quark 0 4.18 157.097 -39 130 -79 b_quark 0 4.18 167.055 -35 -77 144
tau+ 0 1.78 198.356 98 -43 167 tau- 0 1.78 157.344 -21 -52 -147
b_quark 0 4.18 214.505 -127 -171 -25 b_quark 0 4.18 159.181 124 93 -36
b_quark 0 4.18 167.853 6 35 164 b_quark 0 4.18 139.178 70 62 -103
W+ 1 80.4 199.447 -133 1 -125 W- 1 80.4 182.486 100 -31 126
b_quark 0 4.18 115.765 -30 -80 -78 b_quark 0 4.18 91.4684 -22 -11 88
b_quark 0 4.18 66.2078 -33 -54 -19 b_quark 0 4.18 108.183 29 69 78
W+ 1 80.4 234.926 210 -45 51 W- 1 80.4 150.327 -122 -25 25
W+ 1 80.4 161.892 -80 -111 32 W- 1 80.4 141.319 39 105 31
b_quark 0 4.18 124.786 23 120 25 b_quark 0 4.18 85.7232 69 -49 13
W+ 1 80.4 154.412 93 63 69 W- 1 80.4 83.9295 0 2 -24
b_quark 0 4.18 107.761 -35 101 -13 b_quark 0 4.18 37.1682 8 -20 30
b_quark 0 4.18 189.777 -167 90 -3 b_quark 0 4.18 109.884 101 -16 40
W+ 1 80.4 184.992 98 -55 123 W- 1 80.4 108.232 -55 -25 -40
W+ 1 80.4 161.007 35 -135 3 W- 1 80.4 142.822 -42 109 17
b_quark 0 4.18 233.357 -170 -113 -113 b_quark 0 4.18 166.236 139 86 30
b_quark 0 4.18 217.572 -130 -78 -156 b_quark 0 4.18 152.671 37 131 69
b_quark 0 4.18 137.719 -137 12 -6 b_quark 0 4.18 104.635 101 -27 1
b_quark 0 4.18 239.757 213 84 71 b_quark 0 4.18 208.068 -149 -143 25
b_quark 0 4.18 131.531 23 25 127 b_quark 0 4.18 114.274 26 -83 -74
W+ 1 80.4 231.744 -44 -149 152 W- 1 80.4 204.475 76 109 -133
b_quark 0 4.18 109.263 64 -16 87 b_quark 0 4.18 151.299 -31 -3 -148
b_quark 0 4.18 152.982 -36 141 -47 b_quark 0 4.18 124.886 -57 -87 69
b_quark 0 4.18 178.403 99 75 -128 b_quark 0 4.18 193.11 -136 3 137
b_quark 0 4.18 209.646 106 177 -37 b_quark 0 4.18 165.431 -70 -147 -29
Z 1 91.2 151.097 -48 40 103 Z 1 91.2 176.529 116 -83 -50
b_quark 0 4.18 116.81 -81 45 71 b_quark 0 4.18 100.992 17 -98 -17
b_quark 0 4.18 204.545 50 -189 60 b_quark 0 4.18 107.128 -25 103 -15
b_quark 0 4.18 170.439 -102 -78 -112 b_quark 0 4.18 145.573 98 79 73
b_quark 0 4.18 201.53 130 -84 129 b_quark 0 4.18 152.271 -46 133 -58
b_quark 0 4.18 246.533 194 151 -18 b_quark 0 4.18 143.382 -104 -98 11
b_quark 0 4.18 238.335 -223 -1 84 b_quark 0 4.18 161.606 137 -79 -33
tau+ 0 1.78 163.72 60 -20 151 tau- 0 1.78 165.808 -97 -52 -124
b_quark 0 4.18 175.004 -42 -138 -99 b_quark 0 4.18 142.974 -26 128 58
b_quark 0 4.18 233.74 -217 -78 38 b_quark 0 4.18 144.846 133 -5 57
b_quark 0 4.18 30.9107 4 -9 -29 b_quark 0 4.18 64.0974 3 41 49
b_quark 0 4.18 45.0275 25 -37 4 b_quark 0 4.18 73.0169 39 -52 33
b_quark 0 4.18 86.403 86 -6 -4 b_quark 0 4.18 56.2714 -51 -8 22
b_quark 0 4.18 111.868 42 83 -62 b_quark 0 4.18 183.462 -84 -101 128
W+ 1 80.4 204.081 174 3 -70 W- 1 80.4 199.184 -91 -73 140
b_quark 0 4.18 216.503 154 -138 -64 b_quark 0 4.18 97.1775 -79 49 28
b_quark 0 4.18 126.825 91 -35 -81 b_quark 0 4.18 136.786 -127 -50 -8
b_quark 0 4.18 153.224 44 -130 68 b_quark 0 4.18 241.519 -133 145 -140
b_quark 0 4.18 203.142 -169 12 112 b_quark 0 4.18 73.7392 70 -18 -14
b_quark 0 4.18 128.823 -53 35 112 b_quark 0 4.18 116.235 18 -112 -25
W+ 1 80.4 120.968 37 32 -76 W- 1 80.4 101.159 -23 -54 -18
tau+ 0 1.78 181.478 -75 -45 159 tau- 0 1.78 185.235 127 72 -114
b_quark 0 4.18 83.2975 68 -44 -19 b_quark 0 4.18 160.669 -98 127 8
b_quark 0 4.18 179.695 128 108 -65 b_quark 0 4.18 108.658 -68 -53 66
b_quark 0 4.18 239.239 -64 129 191 b_quark 0 4.18 143.173 1 -64 -128
b_quark 0 4.18 282.612 222 102 -142 b_quark 0 4.18 200.298 -138 -123 77
W+ 1 80.4 134.425 -19 66 83 W- 1 80.4 94.3672 -11 32 -36
b_quark 0 4.18 222.269 193 101 44 b_quark 0 4.18 148.332 -117 -90 14
W+ 1 80.4 262.216 24 146 -201 W- 1 80.4 221.759 59 -136 144
b_quark 0 4.18 133.385 18 -65 -115 b_quark 0 4.18 101.978 45 86 31
b_quark 0 4.18 148.827 60 136 -6 b_quark 0 4.18 61.9635 26 -55 11
b_quark 0 4.18 165.974 -99 40 127 b_quark 0 4.18 118.522 9 5 -118
b_quark 0 4.18 193.645 28 164 99 b_quark 0 4.18 197.158 42 -143 -129
W+ 1 80.4 208.914 -150 116 35 W- 1 80.4 231.495 146 -93 -131
b_quark 0 4.18 169.996 30 -141 90 b_quark 0 4.18 148.073 24 146 4
b_quark 0 4.18 240.455 -44 181 -152 b_quark 0 4.18 179.821 -18 -137 115
b_quark 0 4.18 176.86 47 53 162 b_quark 0 4.18 183.009 -135 33 -119
b_quark 0 4.18 87.5127 -46 -71 -22 b_quark 0 4.18 69.0831 -7 55 -41
W+ 1 80.4 243.34 153 -75 -154 W- 1 80.4 140.642 -68 76 54
b_quark 0 4.18 186.632 -118 -127 -69 b_quark 0 4.18 136.504 110 54 60
b_quark 0 4.18 199.277 3 97 -174 b_quark 0 4.18 161.405 61 -68 133
tau+ 0 1.78 253.953 12 128 219 tau- 0 1.78 192.892 30 -120 -148
b_quark 0 4.18 231.988 196 124 3 b_quark 0 4.18 196.742 -135 -143 -4
b_quark 0 4.18 216.378 4 -169 135 b_quark 0 4.18 142.378 -21 102 -97
b_quark 0 4.18 96.1794 -48 -73 -40 b_quark 0 4.18 135.615 57 -22 121
W+ 1 80.4 126.606 -75 58 24 W- 1 80.4 119.508 -19 41 -76
